ID,iExec,FO,IterAlvo,TotalIter,Tempo
8-0.7.60,0,16502,281,1569,30.15348799
8-0.7.60,1,16502,220,1572,30.12615326
8-0.7.60,2,16502,984,1574,30.20125318
8-0.7.60,3,16502,116,1579,30.12761936
8-0.7.60,4,16502,73,1574,30.35820765
8-0.7.60,5,16502,454,1559,30.3415525
8-0.7.60,6,16503,302,1573,30.28277915
8-0.7.60,7,16502,195,1561,30.24528882
8-0.7.60,8,16503,714,1564,30.20161317
8-0.7.60,9,16502,755,1569,30.2681359
