ID,iExec,FO,IterAlvo,TotalIter,Tempo
3-0.5.15,0,16518,1801,5186,30.18811115
3-0.5.15,1,16517,2287,5220,30.12235571
3-0.5.15,2,16509,3434,5205,30.35512370
3-0.5.15,3,16520,1511,5200,30.16347920
3-0.5.15,4,16519,2741,5192,30.556699
3-0.5.15,5,16514,2393,4391,30.26932387
3-0.5.15,6,16517,1494,3246,30.19813557
3-0.5.15,7,16519,1038,3550,30.52034715
3-0.5.15,8,16519,1482,3351,30.16176978
3-0.5.15,9,16520,47,3302,30.7672291
