ID,iExec,FO,IterAlvo,TotalIter,Tempo
5-0.5.60,0,16502,88,1589,30.8195658
5-0.5.60,1,16503,49,1585,30.20963983
5-0.5.60,2,16503,1593,1596,30.32404781
5-0.5.60,3,16503,537,1596,30.7834049
5-0.5.60,4,16502,127,1594,30.32321911
5-0.5.60,5,16503,338,1585,30.32868613
5-0.5.60,6,16502,565,1581,30.16194198
5-0.5.60,7,16502,1167,1596,30.25221100
5-0.5.60,8,16502,1155,1592,30.31514837
5-0.5.60,9,16502,114,1588,30.28480124
