ID,iExec,FO,IterAlvo,TotalIter,Tempo
4-0.5.30,0,16506,1687,2902,30.11906750
4-0.5.30,1,16507,1818,2904,30.7099746
4-0.5.30,2,16505,415,2898,30.23726519
4-0.5.30,3,16504,1187,2897,30.28844023
4-0.5.30,4,16505,463,2885,30.35408800
4-0.5.30,5,16505,1182,2905,30.36108930
4-0.5.30,6,16505,1426,2922,30.23326127
4-0.5.30,7,16504,1321,2910,30.4390511
4-0.5.30,8,16507,229,2898,30.24306814
4-0.5.30,9,16506,2183,2905,30.23666070
