ID,iExec,FO,IterAlvo,TotalIter,Tempo
1-0.3.30,0,16507,299,551,30.138500582
1-0.3.30,1,16510,591,621,30.88335586
1-0.3.30,2,16509,157,567,30.99799130
1-0.3.30,3,16507,86,645,30.59511041
1-0.3.30,4,16507,540,630,30.104462103
1-0.3.30,5,16508,496,583,30.3752105
1-0.3.30,6,16509,333,573,30.120050066
1-0.3.30,7,16504,191,529,30.79308190
1-0.3.30,8,16508,497,571,30.136626771
1-0.3.30,9,16511,152,506,30.302390459
