ID,iExec,FO,IterAlvo,TotalIter,Tempo
7-0.7.30,0,16504,1804,2891,30.11937791
7-0.7.30,1,16506,595,2880,30.27698075
7-0.7.30,2,16507,530,2898,30.27229269
7-0.7.30,3,16507,182,2877,30.12257552
7-0.7.30,4,16505,807,2894,30.20219930
7-0.7.30,5,16507,1208,2895,30.7683465
7-0.7.30,6,16504,202,2896,30.20186487
7-0.7.30,7,16507,1522,2870,30.23168949
7-0.7.30,8,16506,729,2879,30.118624
7-0.7.30,9,16506,57,2881,30.4481072
