ID,iExec,FO,IterAlvo,TotalIter,Tempo
40-800.0.99.0.0.0.005,0,15078,1424,2424,12.84882327
40-800.0.99.0.0.0.005,1,15078,1176,2176,10.895548174
40-800.0.99.0.0.0.005,2,15078,1277,2277,11.365081940
40-800.0.99.0.0.0.005,3,15078,798,1798,9.21068172
40-800.0.99.0.0.0.005,4,15078,2119,3119,15.635943710
40-800.0.99.0.0.0.005,5,15078,1609,2609,13.23529899
40-800.0.99.0.0.0.005,6,15078,1108,2108,10.488449041
40-800.0.99.0.0.0.005,7,15078,1457,2457,12.214576318
40-800.0.99.0.0.0.005,8,15078,1474,2474,12.369572698
40-800.0.99.0.0.0.005,9,15078,1060,2060,10.211760364
