ID,iExec,FO,IterAlvo,TotalIter,Tempo
28-400.0.99.1.0.0.005,0,15079,1853,1894,30.92497316
28-400.0.99.1.0.0.005,1,15084,1864,1872,30.137377305
28-400.0.99.1.0.0.005,2,15081,1783,2148,30.41082501
28-400.0.99.1.0.0.005,3,15087,1823,2065,30.110707172
28-400.0.99.1.0.0.005,4,15083,2093,2163,30.72713721
28-400.0.99.1.0.0.005,5,15078,2684,3314,30.167940601
28-400.0.99.1.0.0.005,6,15078,2943,3943,29.368711780
28-400.0.99.1.0.0.005,7,15078,1784,2784,20.759456255
28-400.0.99.1.0.0.005,8,15078,1763,2763,20.198946819
28-400.0.99.1.0.0.005,9,15078,2404,3404,25.11497109
