ID,iExec,FO,IterAlvo,TotalIter,Tempo
14-200.0.99.1.1.0.005,0,15115,6435,7435,29.160685025
14-200.0.99.1.1.0.005,1,15109,5598,6598,25.547002075
14-200.0.99.1.1.0.005,2,15117,7418,7478,30.87244142
14-200.0.99.1.1.0.005,3,15128,6339,7339,28.616852350
14-200.0.99.1.1.0.005,4,15288,4527,5527,21.216514964
14-200.0.99.1.1.0.005,5,15192,4102,5102,19.72102398
14-200.0.99.1.1.0.005,6,15095,7696,7706,30.2031498
14-200.0.99.1.1.0.005,7,15126,6687,7687,29.639803340
14-200.0.99.1.1.0.005,8,15253,6511,7511,29.536958776
14-200.0.99.1.1.0.005,9,15231,7194,7289,30.71033563
