ID,iExec,FO,IterAlvo,TotalIter,Tempo
18-400.0.95.0.1.0.005,0,15157,4746,4831,30.67400124
18-400.0.95.0.1.0.005,1,15136,4373,5025,30.117300006
18-400.0.95.0.1.0.005,2,15147,3270,4270,25.856485329
18-400.0.95.0.1.0.005,3,15210,5211,5262,30.21099632
18-400.0.95.0.1.0.005,4,15115,4504,4871,30.62247643
18-400.0.95.0.1.0.005,5,15228,4074,4782,30.38427550
18-400.0.95.0.1.0.005,6,15128,4894,4904,30.20349400
18-400.0.95.0.1.0.005,7,15129,2257,3257,20.944519755
18-400.0.95.0.1.0.005,8,15127,4483,4642,30.5694724
18-400.0.95.0.1.0.005,9,15177,3068,4068,25.297625308
