ID,iExec,FO,IterAlvo,TotalIter,Tempo
8-0.7.60,0,15772,508,1480,30.15490256
8-0.7.60,1,15770,185,1475,30.32030188
8-0.7.60,2,15770,1377,1481,30.8925946
8-0.7.60,3,15771,184,1486,30.9667923
8-0.7.60,4,15770,647,1472,30.33212148
8-0.7.60,5,15770,47,1469,30.11822961
8-0.7.60,6,15772,478,1472,30.34306021
8-0.7.60,7,15771,41,1473,30.33435775
8-0.7.60,8,15770,598,1469,30.36560091
8-0.7.60,9,15771,177,1476,30.11680194
