ID,iExec,FO,IterAlvo,TotalIter,Tempo
1-0.3.30,0,15777,3,572,30.173468337
1-0.3.30,1,15775,459,574,30.312584249
1-0.3.30,2,15778,86,574,30.307954855
1-0.3.30,3,15782,199,585,30.97798945
1-0.3.30,4,15773,217,519,30.201008644
1-0.3.30,5,15780,282,570,30.273082735
1-0.3.30,6,15776,8,551,30.747880
1-0.3.30,7,15777,565,596,30.15188863
1-0.3.30,8,15776,488,569,30.140559410
1-0.3.30,9,15775,397,588,30.99487065
