ID,iExec,FO,IterAlvo,TotalIter,Tempo
5-0.5.60,0,15770,1434,1526,30.7143812
5-0.5.60,1,15770,689,1534,30.1396070
5-0.5.60,2,15771,468,1533,30.16513151
5-0.5.60,3,15771,421,1521,30.4985440
5-0.5.60,4,15771,675,1533,30.17172659
5-0.5.60,5,15770,150,1528,30.28656676
5-0.5.60,6,15771,275,1529,30.4835494
5-0.5.60,7,15770,362,1536,30.36725845
5-0.5.60,8,15770,634,1533,30.24364191
5-0.5.60,9,15771,586,1531,30.24043760
