ID,iExec,FO,IterAlvo,TotalIter,Tempo
3-0.5.15,0,15785,1133,5289,30.7264041
3-0.5.15,1,15793,3412,5286,30.23566858
3-0.5.15,2,15791,1276,5292,30.35950232
3-0.5.15,3,15796,5271,5306,30.20139774
3-0.5.15,4,15787,2363,5332,30.31956577
3-0.5.15,5,15792,434,4313,30.99575176
3-0.5.15,6,15794,2969,3444,30.36015958
3-0.5.15,7,15795,1370,3374,30.16049140
3-0.5.15,8,15785,328,3413,30.31578154
3-0.5.15,9,15784,3088,3183,30.40002844
