ID,iExec,FO,IterAlvo,TotalIter,Tempo
6-0.7.15,0,15787,4014,5096,30.6857627
6-0.7.15,1,15793,2890,5117,30.16180053
6-0.7.15,2,15784,2180,5113,30.3751488
6-0.7.15,3,15796,2329,5128,30.3909524
6-0.7.15,4,15791,30,5128,30.31758202
6-0.7.15,5,15796,1259,5079,30.20007625
6-0.7.15,6,15795,4689,5115,30.19834040
6-0.7.15,7,15787,557,5130,30.3769334
6-0.7.15,8,15789,1572,5162,30.32215507
6-0.7.15,9,15784,2771,5146,30.31783146
