ID,iExec,FO,IterAlvo,TotalIter,Tempo
4-0.5.30,0,16112,1493,2982,30.19577621
4-0.5.30,1,16114,876,2992,30.7490271
4-0.5.30,2,16113,149,2971,30.3707455
4-0.5.30,3,16112,1365,3001,30.23904753
4-0.5.30,4,16113,950,2980,30.990390
4-0.5.30,5,16112,468,2977,30.417389
4-0.5.30,6,16109,354,3001,30.32358832
4-0.5.30,7,16112,596,2988,30.23500966
4-0.5.30,8,16112,2429,2979,30.19676390
4-0.5.30,9,16113,398,2985,30.15981851
