ID,iExec,FO,IterAlvo,TotalIter,Tempo
8-0.7.60,0,16109,498,1506,30.3980310
8-0.7.60,1,16110,843,1524,30.22821516
8-0.7.60,2,16110,153,1512,30.16246456
8-0.7.60,3,16109,188,1566,30.23252354
8-0.7.60,4,16109,529,1507,30.37199227
8-0.7.60,5,16109,917,1500,30.7931638
8-0.7.60,6,16109,101,1508,30.34862207
8-0.7.60,7,16109,188,1503,30.24793085
8-0.7.60,8,16109,2,1500,30.14913336
8-0.7.60,9,16109,767,1505,30.8456737
