ID,iExec,FO,IterAlvo,TotalIter,Tempo
7-0.7.30,0,16113,992,2886,30.7070175
7-0.7.30,1,16114,2561,2878,30.32276366
7-0.7.30,2,16110,535,2873,30.19823931
7-0.7.30,3,16112,369,2877,30.36048524
7-0.7.30,4,16113,1507,2867,30.3654574
7-0.7.30,5,16111,1225,2867,30.32130401
7-0.7.30,6,16110,1160,2868,30.11979797
7-0.7.30,7,16114,18,2873,30.35077847
7-0.7.30,8,16113,59,2874,30.28413967
7-0.7.30,9,16113,437,2859,30.16489181
