ID,iExec,FO,IterAlvo,TotalIter,Tempo
1-0.3.30,0,16113,142,601,30.117128210
1-0.3.30,1,16111,85,550,30.147253355
1-0.3.30,2,16114,435,563,30.17151018
1-0.3.30,3,16118,150,554,30.459414
1-0.3.30,4,16119,277,574,30.55572941
1-0.3.30,5,16116,484,592,30.6529354
1-0.3.30,6,16115,477,603,30.184767451
1-0.3.30,7,16115,181,641,30.39911064
1-0.3.30,8,16114,52,557,30.137625276
1-0.3.30,9,16115,16,584,30.79116685
