ID,iExec,FO,IterAlvo,TotalIter,Tempo
0-0.3.15,0,15104,271,1027,30.102139894
0-0.3.15,1,15107,587,955,30.64200523
0-0.3.15,2,15106,408,1010,30.32150674
0-0.3.15,3,15103,322,1006,30.167191955
0-0.3.15,4,15109,203,1065,30.36628684
0-0.3.15,5,15111,736,1126,30.124036634
0-0.3.15,6,15109,176,1058,30.75662472
0-0.3.15,7,15108,467,1032,30.57647472
0-0.3.15,8,15104,185,1199,30.66907094
0-0.3.15,9,15100,182,1133,30.133977956
