ID,iExec,FO,IterAlvo,TotalIter,Tempo
3-0.5.15,0,15104,2011,5209,30.34656746
3-0.5.15,1,15095,1176,5206,30.4063309
3-0.5.15,2,15098,4230,5223,30.3720101
3-0.5.15,3,15106,489,5202,30.19959762
3-0.5.15,4,15098,2842,5235,30.36161533
3-0.5.15,5,15100,3817,4267,30.31632008
3-0.5.15,6,15100,182,3565,30.4011464
3-0.5.15,7,15098,2845,3275,30.80293355
3-0.5.15,8,15103,2304,3189,30.7359871
3-0.5.15,9,15102,2764,3314,30.88135955
