ID,iExec,FO,IterAlvo,TotalIter,Tempo
7-0.7.30,0,15084,571,2785,30.11368181
7-0.7.30,1,15084,841,2777,30.16085130
7-0.7.30,2,15082,1509,2792,30.3647010
7-0.7.30,3,15088,1353,2770,30.31325649
7-0.7.30,4,15086,1549,2784,30.20122154
7-0.7.30,5,15087,714,2781,30.4228618
7-0.7.30,6,15086,2078,2775,30.15428647
7-0.7.30,7,15085,63,2775,30.8715611
7-0.7.30,8,15085,327,2772,30.19642573
7-0.7.30,9,15082,1824,2769,30.631331
