ID,iExec,FO,IterAlvo,TotalIter,Tempo
34-800.0.95.0.1.0.005,0,16514,1573,2573,12.338243387
34-800.0.95.0.1.0.005,1,16537,1690,2690,12.890131726
34-800.0.95.0.1.0.005,2,16534,2318,3318,15.885494454
34-800.0.95.0.1.0.005,3,16511,2028,3028,14.519009991
34-800.0.95.0.1.0.005,4,16504,2766,3766,18.51551720
34-800.0.95.0.1.0.005,5,16507,2498,3498,16.725185577
34-800.0.95.0.1.0.005,6,16538,2532,3532,16.912276341
34-800.0.95.0.1.0.005,7,16607,1904,2904,13.898350519
34-800.0.95.0.1.0.005,8,16597,2245,3245,15.507826829
34-800.0.95.0.1.0.005,9,16505,2091,3091,14.819326952
