ID,iExec,FO,IterAlvo,TotalIter,Tempo
14-200.0.99.1.1.0.005,0,16505,7474,8474,29.243632098
14-200.0.99.1.1.0.005,1,16700,5579,6579,24.541830423
14-200.0.99.1.1.0.005,2,16509,5826,6826,23.405970836
14-200.0.99.1.1.0.005,3,16514,5306,6306,20.849358754
14-200.0.99.1.1.0.005,4,16667,6358,7358,25.696978747
14-200.0.99.1.1.0.005,5,16509,4170,5170,18.768954185
14-200.0.99.1.1.0.005,6,16516,5244,6244,20.590991838
14-200.0.99.1.1.0.005,7,16535,5052,6052,21.378275489
14-200.0.99.1.1.0.005,8,16510,7725,8551,30.42685993
14-200.0.99.1.1.0.005,9,16535,7565,8565,29.188185917
