ID,iExec,FO,IterAlvo,TotalIter,Tempo
9-200.0.99.0.0.0.01,0,16502,2477,3477,10.283285388
9-200.0.99.0.0.0.01,1,16505,1985,2985,8.521402651
9-200.0.99.0.0.0.01,2,16503,2614,3614,10.517873318
9-200.0.99.0.0.0.01,3,16502,1938,2938,8.408517183
9-200.0.99.0.0.0.01,4,16502,1867,2867,8.73852892
9-200.0.99.0.0.0.01,5,16502,3090,4090,10.767988082
9-200.0.99.0.0.0.01,6,16502,2458,3458,10.237731483
9-200.0.99.0.0.0.01,7,16502,2259,3259,8.581094839
9-200.0.99.0.0.0.01,8,16502,2152,3152,8.589663594
9-200.0.99.0.0.0.01,9,16502,3193,4193,13.147084138
