ID,iExec,FO,IterAlvo,TotalIter,Tempo
1-200.0.95.0.0.0.01,0,16112,1753,2753,8.458490632
1-200.0.95.0.0.0.01,1,16109,1338,2338,6.933639760
1-200.0.95.0.0.0.01,2,16110,2401,3401,9.866209619
1-200.0.95.0.0.0.01,3,16110,2815,3815,11.542237328
1-200.0.95.0.0.0.01,4,16109,2336,3336,8.160494032
1-200.0.95.0.0.0.01,5,16111,2286,3286,8.160082060
1-200.0.95.0.0.0.01,6,16109,2161,3161,7.464488131
1-200.0.95.0.0.0.01,7,16109,1719,2719,6.444306680
1-200.0.95.0.0.0.01,8,16109,2682,3682,8.223380725
1-200.0.95.0.0.0.01,9,16109,2664,3664,8.883265048
