ID,iExec,FO,IterAlvo,TotalIter,Tempo
30-400.0.99.1.1.0.005,0,16193,5292,6160,30.30986646
30-400.0.99.1.1.0.005,1,16122,4965,5965,27.729252134
30-400.0.99.1.1.0.005,2,16219,4928,5906,30.45281555
30-400.0.99.1.1.0.005,3,16390,3017,4017,21.31909393
30-400.0.99.1.1.0.005,4,16152,3186,4186,21.28328849
30-400.0.99.1.1.0.005,5,16135,2417,3417,18.651562970
30-400.0.99.1.1.0.005,6,16262,3401,4401,23.456676803
30-400.0.99.1.1.0.005,7,16201,4396,5396,25.697803905
30-400.0.99.1.1.0.005,8,16123,3273,3616,30.93461785
30-400.0.99.1.1.0.005,9,16221,1751,1752,30.119591608
