ID,iExec,FO,IterAlvo,TotalIter,Tempo
7-200.0.95.1.1.0.01,0,16344,3780,4780,17.664744600
7-200.0.95.1.1.0.01,1,16311,4044,5044,19.721577740
7-200.0.95.1.1.0.01,2,16187,4142,5142,19.750688831
7-200.0.95.1.1.0.01,3,16195,3994,4994,18.17207321
7-200.0.95.1.1.0.01,4,16181,4991,5991,22.528058131
7-200.0.95.1.1.0.01,5,16138,2589,3589,14.290055701
7-200.0.95.1.1.0.01,6,16223,4135,5135,19.832949609
7-200.0.95.1.1.0.01,7,16126,3907,4907,18.322444317
7-200.0.95.1.1.0.01,8,16176,3055,4055,14.764898946
7-200.0.95.1.1.0.01,9,16269,3236,4236,16.658838199
