ID,iExec,FO,IterAlvo,TotalIter,Tempo
25-400.0.99.0.0.0.01,0,16109,1122,2122,12.555034307
25-400.0.99.0.0.0.01,1,16109,1283,2283,14.832420799
25-400.0.99.0.0.0.01,2,16110,1233,2233,13.784972190
25-400.0.99.0.0.0.01,3,16110,1215,2215,14.215194042
25-400.0.99.0.0.0.01,4,16109,932,1932,11.885313221
25-400.0.99.0.0.0.01,5,16110,1201,2201,13.785994688
25-400.0.99.0.0.0.01,6,16109,809,1809,11.271378636
25-400.0.99.0.0.0.01,7,16109,1577,2577,16.33076595
25-400.0.99.0.0.0.01,8,16109,939,1939,12.680869094
25-400.0.99.0.0.0.01,9,16109,1168,2168,13.628710147
