ID,iExec,FO,IterAlvo,TotalIter,Tempo
7-0.7.30,0,14802,2163,2823,30.23248445
7-0.7.30,1,14803,1899,2840,30.7424642
7-0.7.30,2,14801,2007,2821,30.36284918
7-0.7.30,3,14801,2752,2819,30.15650497
7-0.7.30,4,14803,1827,2822,30.28464762
7-0.7.30,5,14799,214,2810,30.3792965
7-0.7.30,6,14803,192,2824,30.32160824
7-0.7.30,7,14800,1868,2817,30.23519832
7-0.7.30,8,14800,610,2813,30.11427383
7-0.7.30,9,14803,425,2830,30.36849449
