ID,iExec,FO,IterAlvo,TotalIter,Tempo
8-0.7.60,0,14798,625,1504,30.12044332
8-0.7.60,1,14798,301,1498,30.20037014
8-0.7.60,2,14798,602,1489,30.1069752
8-0.7.60,3,14798,645,1510,30.65643
8-0.7.60,4,14798,1317,1529,30.16299621
8-0.7.60,5,14798,1332,1477,30.17056694
8-0.7.60,6,14798,989,1494,30.8263427
8-0.7.60,7,14798,466,1478,30.9656186
8-0.7.60,8,14798,560,1483,30.608161
8-0.7.60,9,14799,185,1476,30.27971278
