ID,iExec,FO,IterAlvo,TotalIter,Tempo
6-0.7.15,0,14811,563,5118,30.240586
6-0.7.15,1,14815,2376,5151,30.32484725
6-0.7.15,2,14806,3889,5107,30.3457895
6-0.7.15,3,14812,4662,5112,30.405274
6-0.7.15,4,14817,2454,5140,30.35742169
6-0.7.15,5,14813,3087,5088,30.8112971
6-0.7.15,6,14815,5088,5135,30.27449620
6-0.7.15,7,14814,3981,5131,30.24059054
6-0.7.15,8,14813,3145,5149,30.4028069
6-0.7.15,9,14813,3752,5133,30.11591465
