ID,iExec,FO,IterAlvo,TotalIter,Tempo
4-0.5.30,0,14802,344,2954,30.33929402
4-0.5.30,1,14801,458,2971,30.11157907
4-0.5.30,2,14800,2049,2976,30.23710921
4-0.5.30,3,14801,599,2961,30.16101905
4-0.5.30,4,14802,2633,2953,30.16696792
4-0.5.30,5,14801,1239,2952,30.23260431
4-0.5.30,6,14800,369,2974,30.7815295
4-0.5.30,7,14801,2180,2950,30.8359299
4-0.5.30,8,14802,1407,2956,30.3587758
4-0.5.30,9,14801,1587,2986,30.20238366
