ID,iExec,FO,IterAlvo,TotalIter,Tempo
5-0.5.60,0,14798,305,1612,30.1412020
5-0.5.60,1,14798,733,1616,30.21124630
5-0.5.60,2,14798,159,1619,30.15371863
5-0.5.60,3,14798,157,1609,30.13348049
5-0.5.60,4,14798,127,1621,30.25102037
5-0.5.60,5,14798,470,1616,30.3827690
5-0.5.60,6,14798,138,1612,30.32904290
5-0.5.60,7,14799,316,1605,30.12555720
5-0.5.60,8,14798,222,1613,30.36036908
5-0.5.60,9,14798,146,1609,30.15716490
