ID,iExec,FO,IterAlvo,TotalIter,Tempo
35-800.0.95.0.1.0.01,0,15958,1377,2377,11.416573083
35-800.0.95.0.1.0.01,1,15981,1819,2819,13.577550171
35-800.0.95.0.1.0.01,2,15810,1300,2300,11.101170635
35-800.0.95.0.1.0.01,3,15809,1436,2436,11.744418309
35-800.0.95.0.1.0.01,4,15863,1100,2100,10.94593585
35-800.0.95.0.1.0.01,5,15821,1270,2270,10.885503059
35-800.0.95.0.1.0.01,6,15814,1090,2090,10.14498269
35-800.0.95.0.1.0.01,7,15876,980,1980,9.542160210
35-800.0.95.0.1.0.01,8,15876,846,1846,8.905826525
35-800.0.95.0.1.0.01,9,15864,1031,2031,9.731254455
