ID,iExec,FO,IterAlvo,TotalIter,Tempo
22-400.0.95.1.1.0.005,0,15805,3737,3889,30.115058192
22-400.0.95.1.1.0.005,1,15996,3347,3943,30.86566248
22-400.0.95.1.1.0.005,2,15807,3610,3710,30.179519365
22-400.0.95.1.1.0.005,3,15971,3665,3666,30.17925394
22-400.0.95.1.1.0.005,4,15901,3690,3767,30.7790836
22-400.0.95.1.1.0.005,5,15865,2748,3748,29.366048684
22-400.0.95.1.1.0.005,6,15988,3685,3822,30.88561556
22-400.0.95.1.1.0.005,7,15956,3617,3661,30.37492934
22-400.0.95.1.1.0.005,8,15855,2899,3897,30.8740659
22-400.0.95.1.1.0.005,9,15814,3815,3895,30.79606799
