ID,iExec,FO,IterAlvo,TotalIter,Tempo
19-400.0.95.0.1.0.01,0,15890,1728,2728,15.94450481
19-400.0.95.0.1.0.01,1,15807,2610,3610,20.124459984
19-400.0.95.0.1.0.01,2,15908,2348,3348,18.461745363
19-400.0.95.0.1.0.01,3,15894,2534,3534,18.434130455
19-400.0.95.0.1.0.01,4,16055,1826,2826,16.21254889
19-400.0.95.0.1.0.01,5,15870,2828,3828,20.766485477
19-400.0.95.0.1.0.01,6,15886,2117,3117,15.517926708
19-400.0.95.0.1.0.01,7,15842,1971,2971,16.60679314
19-400.0.95.0.1.0.01,8,15800,2637,3637,20.213116362
19-400.0.95.0.1.0.01,9,15982,2179,3179,16.509017151
