ID,iExec,FO,IterAlvo,TotalIter,Tempo
3-200.0.95.0.1.0.01,0,14823,2414,3414,8.744561188
3-200.0.95.0.1.0.01,1,14824,2611,3611,10.200823296
3-200.0.95.0.1.0.01,2,14947,2882,3882,10.642975851
3-200.0.95.0.1.0.01,3,14853,4165,5165,13.981181617
3-200.0.95.0.1.0.01,4,14869,4447,5447,14.52756724
3-200.0.95.0.1.0.01,5,14819,3495,4495,11.365929210
3-200.0.95.0.1.0.01,6,14903,5177,6177,15.801779915
3-200.0.95.0.1.0.01,7,14896,3164,4164,12.487759687
3-200.0.95.0.1.0.01,8,14806,4985,5985,15.534625544
3-200.0.95.0.1.0.01,9,14897,3239,4239,12.363664170
