ID,iExec,FO,IterAlvo,TotalIter,Tempo
18-400.0.95.0.1.0.005,0,14849,3310,4310,20.675612170
18-400.0.95.0.1.0.005,1,14811,3398,4398,25.5605025
18-400.0.95.0.1.0.005,2,14835,3700,4700,26.489648483
18-400.0.95.0.1.0.005,3,14945,4826,5477,30.80150436
18-400.0.95.0.1.0.005,4,14825,2874,3874,19.489612580
18-400.0.95.0.1.0.005,5,14931,3110,4110,21.162681174
18-400.0.95.0.1.0.005,6,14813,4336,5002,30.5314910
18-400.0.95.0.1.0.005,7,15064,3522,4522,27.918911485
18-400.0.95.0.1.0.005,8,14887,3293,4293,25.18675020
18-400.0.95.0.1.0.005,9,14877,2361,3361,19.644559697
